Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason
5361-RZVA,Yes,1,3,9,0,0,No,no,6.3,0,16,No,6,CT,357-2679,Female,25,Yes,No,No,0,Yes,Month-to-Month,Paper Check,26,26,Competitor,Competitor offered more data
8305-HRMP,Yes,8,28,58.5,0,0,No,no,46.8,0,0,No,0,CA,341-4103,Female,71,No,Yes,No,0,No,Month-to-Month,Direct Debit,13,108,Attitude,Attitude of support person
6883-SUNS,Yes,2,12,25.3,0,0,No,no,22.5,1,0,No,0,VA,392-9342,Male,43,No,No,No,0,No,One Year,Paper Check,7,13,Attitude,Attitude of support person
0375-HYRG,Yes,4,14,47.5,0,0,No,no,0,1,4,Yes,0,MT,405-4920,Female,47,No,No,No,0,No,Month-to-Month,Paper Check,16,64,Competitor,Competitor made better offer
4543-TATV,Yes,2,10,20.8,0,0,No,no,0,0,9,Yes,0,OR,368-8283,Female,56,No,No,No,0,No,Month-to-Month,Direct Debit,31,65,Competitor,Competitor made better offer
7208-YRCL,Yes,4,10,25.1,0,0,No,no,0,2,5,Yes,0,WY,358-8025,Female,46,No,No,No,0,No,Month-to-Month,Paper Check,26,108,Competitor,Competitor had better devices
6606-NYNG,Yes,1,7,14,33.94908956,54.3185433,Yes,no,28.5,0,29,Yes,0,IL,386-5303,Female,25,Yes,No,No,0,No,Month-to-Month,Paper Check,35,35,Competitor,Competitor made better offer
3174-CMMB,Yes,52,189,570.9,33.27010777,53.23217243,Yes,no,27.9,0,4,No,20,DE,345-5338,Male,73,No,Yes,No,0,No,Month-to-Month,Direct Debit,28,1446,Competitor,Competitor made better offer
8713-IDFY,Yes,2,6,16.1,0,0,No,no,34.4,5,25,Yes,0,IN,375-3003,Female,21,Yes,No,No,0,No,Month-to-Month,Direct Debit,15,26,Competitor,Competitor made better offer
1234-RYYB,Yes,1,4,10,0,0,No,no,16.8,3,1,Yes,0,KS,377-7107,Male,47,No,No,No,0,No,Month-to-Month,Direct Debit,50,50,Competitor,Competitor had better devices
7647-GERJ,Yes,2,3,7.4,305.5418061,633.9992476,Yes,no,24.1,3,7,Yes,0,SC,393-7522,Male,74,No,Yes,No,0,No,Month-to-Month,Direct Debit,31,57,Competitor,Competitor made better offer
3914-NBTO,Yes,4,19,46.9,0,0,No,no,36.4,2,3,Yes,0,NJ,420-8242,Female,61,No,No,No,0,No,Month-to-Month,Credit Card,44,158,Competitor,Competitor made better offer
8947-TZTF,Yes,3,16,50.3,0,0,No,no,0,0,13,Yes,0,WA,404-9539,Male,25,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,24,82,Competitor,Competitor made better offer
9338-LAGF,Yes,25,68,201.9,0,0,No,no,4.6,3,4,Yes,0,HI,346-2530,Female,52,No,No,No,0,No,Month-to-Month,Direct Debit,27,681,Competitor,Competitor made better offer
3594-GLHQ,Yes,1,4,13,0,0,No,no,0,3,0,No,0,TN,358-1912,Male,29,Yes,No,No,0,No,Month-to-Month,Paper Check,9,9,Competitor,Competitor made better offer
7134-HCPD,Yes,4,31,62.1,0,0,No,no,24.7,3,10,Yes,0,KY,385-4715,Female,47,No,No,No,0,No,Month-to-Month,Direct Debit,42,185,Competitor,Competitor made better offer
6175-PMDT,Yes,3,12,37.4,0,0,No,no,160.9,2,30,Yes,0,MI,414-2695,Male,28,Yes,No,No,0,No,Month-to-Month,Direct Debit,20,62,Other,Don't know
4431-PMPF,Yes,33,61,164.3,0,0,No,no,246.1,2,3,Yes,0,OR,331-5999,Male,69,No,Yes,No,0,No,Month-to-Month,Direct Debit,48,1574,Other,Poor expertise of online support
9605-MMZC,Yes,30,179,421.1,0,0,No,no,0,4,10,Yes,0,MS,382-4084,Female,74,No,Yes,No,0,Yes,Month-to-Month,Credit Card,60,1799,Competitor,Competitor made better offer
7340-EHPV,Yes,45,100,271.1,0,0,No,no,0,3,17,Yes,0,WY,353-8363,Female,29,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,41,1845,Competitor,Competitor made better offer
6404-DLRI,Yes,10,29,71.6,0,0,No,no,10.4,3,7,Yes,0,FL,394-6577,Male,55,No,No,No,0,No,Month-to-Month,Direct Debit,37,374,Competitor,Competitor made better offer
4786-DMMG,Yes,19,86,224.4,0,0,No,no,9,0,3,No,78,OR,401-8377,Male,70,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,41,766,Competitor,Competitor made better offer
3056-FUKO,Yes,15,57,147.8,0,0,No,no,55.6,4,7,Yes,0,LA,380-7624,Female,40,No,No,No,0,No,Month-to-Month,Direct Debit,47,690,Other,Don't know
0368-DVTQ,Yes,21,146,320.6,0,0,No,no,21.4,4,1,Yes,0,NC,345-6515,Female,37,No,No,No,0,No,Month-to-Month,Direct Debit,35,743,Competitor,Competitor had better devices
6822-DEXO,Yes,3,9,26.7,0,0,No,yes,0,1,3,Yes,0,WY,406-1349,Male,34,No,No,No,0,No,Month-to-Month,Direct Debit,33,97,Competitor,Competitor had better devices
5646-PIYI,Yes,15,39,77.4,0,0,No,yes,0,4,4,Yes,0,WI,339-6637,Male,48,No,No,No,0,No,Month-to-Month,Direct Debit,31,483,Competitor,Competitor had better devices
1332-SICA,Yes,1,4,10,0,0,No,no,0,1,0,No,0,ID,356-3403,Female,48,No,No,No,0,No,Month-to-Month,Paper Check,11,11,Attitude,Attitude of support person
4937-AWGZ,Yes,5,21,46,10,38.5,Yes,yes,0,4,14,Yes,0,MA,371-9457,Female,36,No,No,No,0,Yes,Month-to-Month,Paper Check,45,231,Competitor,Competitor offered higher download speeds
6498-RQDN,Yes,32,134,380.4,31.60660238,50.57056381,Yes,no,17.7,3,14,No,39,OR,391-8087,Male,26,Yes,No,No,0,Yes,One Year,Direct Debit,63,1989,Competitor,Competitor made better offer
7468-USBC,Yes,2,9,29.3,8,11.6,Yes,yes,0,5,7,Yes,0,ND,378-4013,Male,41,No,No,No,0,No,Month-to-Month,Direct Debit,47,105,Competitor,Competitor made better offer
3237-RFQK,Yes,2,5,13.8,8,20.2,Yes,yes,0,4,5,Yes,0,ND,359-3618,Male,67,No,Yes,No,0,No,Month-to-Month,Direct Debit,18,36,Competitor,Competitor had better devices
7675-RGES,Yes,1,6,15,0,0,No,yes,0,3,12,Yes,0,KS,342-3678,Female,40,No,No,No,0,No,Month-to-Month,Direct Debit,18,18,Competitor,Competitor made better offer
4232-DXOF,Yes,44,79,265.9,0,0,No,no,13.8,3,10,Yes,0,PA,390-5686,Female,69,No,Yes,No,0,Yes,One Year,Direct Debit,46,2057,Competitor,Competitor made better offer
5419-BCAW,Yes,63,252,443.2,0,0,No,no,0,1,3,Yes,0,AZ,331-9861,Male,56,No,No,No,0,Yes,One Year,Direct Debit,61,3885,Attitude,Attitude of service provider
0149-EZUH,Yes,11,33,75.2,0,0,No,no,5.8,4,15,No,49,ME,402-9558,Female,36,No,No,No,0,No,Month-to-Month,Direct Debit,43,465,Competitor,Competitor had better devices
3419-WASD,Yes,6,20,68.8,0,0,No,no,0,1,7,Yes,0,MT,398-8385,Male,59,No,No,No,0,No,Month-to-Month,Direct Debit,52,301,Attitude,Attitude of service provider
7964-EPFF,Yes,41,120,406,0,0,No,yes,0,5,1,Yes,0,OH,327-5525,Male,58,No,No,No,0,No,Month-to-Month,Direct Debit,37,1518,Competitor,Competitor had better devices
6145-SWCU,Yes,1,2,4,0,0,No,no,229.2,4,10,Yes,0,DE,363-8244,Male,27,Yes,No,No,0,No,Month-to-Month,Direct Debit,46,46,Attitude,Attitude of support person
0921-WYVG,Yes,58,371,816,0,0,No,no,116.9,2,16,Yes,0,NE,419-9104,Male,22,Yes,No,No,0,Yes,One Year,Direct Debit,42,2423,Competitor,Competitor made better offer
8301-ZUSY,Yes,70,209,418.3,0,0,No,no,0,5,14,Yes,0,FL,363-1560,Male,25,Yes,No,No,0,No,Two Year,Credit Card,67,4653,Attitude,Attitude of service provider
0684-OGXF,Yes,2,9,24.9,0,0,No,no,0,3,9,Yes,0,OH,342-9480,Female,66,No,Yes,No,0,Yes,Month-to-Month,Paper Check,35,73,Attitude,Attitude of service provider
3907-MYYM,Yes,21,64,166.7,0,0,No,no,14.9,3,20,No,40,NM,343-1538,Male,24,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,61,1277,Attitude,Attitude of service provider
4881-JTZT,Yes,16,66,159.9,0,0,No,no,4.3,3,5,Yes,0,MO,421-2955,Female,44,No,No,No,0,Yes,Month-to-Month,Credit Card,43,686,Attitude,Attitude of support person
6335-SWMI,Yes,7,15,33.7,0,0,No,yes,0,5,3,Yes,0,IL,331-6629,Male,71,No,Yes,No,0,No,Month-to-Month,Direct Debit,48,326,Competitor,Competitor made better offer
2535-FWOQ,Yes,60,101,239.8,0,0,No,no,20.3,1,17,Yes,0,HI,414-6638,Male,23,Yes,No,No,0,Yes,One Year,Direct Debit,47,2804,Other,Moved
6991-XJBB,Yes,52,325,671.9,0,0,No,yes,0,3,4,Yes,0,CO,409-4447,Female,56,No,No,No,0,No,One Year,Direct Debit,49,2533,Other,Moved
4972-HQJE,Yes,4,25,52,0,0,No,no,0,2,9,Yes,0,FL,381-5047,Female,69,No,Yes,No,0,No,Month-to-Month,Direct Debit,26,98,Other,Moved
4322-NPES,Yes,1,2,4,0,0,No,yes,0,3,2,Yes,0,NC,341-2603,Male,44,No,No,No,0,No,Month-to-Month,Paper Check,24,24,Competitor,Competitor had better devices
6131-MJRE,Yes,55,245,550.9,9.5,36.575,Yes,no,12.2,1,2,No,37,VT,351-9537,Female,70,No,Yes,No,0,Yes,One Year,Direct Debit,59,3274,Competitor,Competitor offered higher download speeds
8582-OMPU,Yes,12,56,150.7,0,0,No,yes,0,4,0,No,0,OR,366-9538,Female,57,No,No,No,0,No,One Year,Direct Debit,11,129,Attitude,Attitude of support person
1351-ERSV,Yes,1,4,11,7.6,11.02,Yes,no,5.5,3,13,Yes,0,ND,393-9918,Male,23,Yes,No,No,0,No,Month-to-Month,Direct Debit,54,54,Other,Don't know
7157-CWTR,Yes,64,146,320.2,7.6,19.19,Yes,no,4.8,2,5,Yes,0,IA,402-2377,Female,40,No,No,No,0,Yes,One Year,Direct Debit,46,2920,Competitor,Competitor made better offer
8759-QETC,Yes,1,3,7,0,0,No,no,0,0,7,Yes,0,NV,333-3531,Male,62,No,No,No,0,No,Month-to-Month,Direct Debit,18,18,Competitor,Competitor had better devices
2236-LFDS,Yes,20,33,79.5,0,0,No,no,32.9,4,5,Yes,0,CA,350-1422,Male,68,No,Yes,No,0,No,Month-to-Month,Direct Debit,40,797,Competitor,Competitor had better devices
1169-ORTI,Yes,3,10,29.1,0,0,No,no,0,4,7,Yes,0,MO,385-8406,Female,59,No,No,No,0,No,Month-to-Month,Direct Debit,52,168,Competitor,Competitor had better devices
1877-QGZE,Yes,22,136,244.6,0,0,No,no,4.2,5,3,No,23,CT,380-7277,Male,50,No,No,No,0,No,Month-to-Month,Credit Card,42,934,Competitor,Competitor offered higher download speeds
8630-CTDU,Yes,4,27,63.4,0,0,No,no,0,2,1,Yes,0,MD,352-1798,Male,49,No,No,No,0,Yes,Month-to-Month,Paper Check,39,156,Competitor,Competitor offered more data
7712-HYWS,Yes,59,402,951,0,0,No,no,0,3,17,Yes,0,MD,337-7163,Male,24,Yes,No,No,0,No,One Year,Direct Debit,39,2298,Competitor,Competitor offered more data
2208-PXKF,Yes,60,320,893.9,0,0,No,no,108.9,5,2,Yes,0,MA,387-3332,Female,62,No,No,No,0,No,Month-to-Month,Direct Debit,21,1265,Competitor,Competitor offered more data
4158-RXXZ,Yes,15,77,225.9,0,0,No,no,222.1,4,2,Yes,0,CO,379-4257,Female,52,No,No,No,0,Yes,Month-to-Month,Direct Debit,70,1052,Competitor,Competitor made better offer
2960-ISNM,Yes,9,58,151.6,0,0,No,no,0,4,1,Yes,0,WY,422-5865,Male,57,No,No,No,0,Yes,Month-to-Month,Direct Debit,62,588,Competitor,Competitor made better offer
1120-ZIKN,Yes,6,26,59.3,0,0,No,no,0,4,8,Yes,0,FL,343-9946,Female,39,No,No,No,0,Yes,Month-to-Month,Direct Debit,40,235,Competitor,Competitor had better devices
5527-RIAL,Yes,62,416,741.8,0,0,No,no,7.1,0,8,No,0,MN,386-9141,Female,51,No,No,No,0,Yes,Month-to-Month,Direct Debit,54,3335,Price,Price too high
5317-TKJY,Yes,48,228,483.2,0,0,No,no,4,5,3,Yes,0,AZ,327-3053,Male,53,No,No,No,0,Yes,Month-to-Month,Direct Debit,44,2117,Price,Price too high
4876-LSUC,Yes,1,8,16,0,0,No,yes,0,2,6,Yes,0,MO,397-8772,Female,42,No,No,No,0,No,Month-to-Month,Direct Debit,8,8,Price,Price too high
2174-JBVF,Yes,11,52,113.3,0,0,No,no,7.7,2,12,Yes,0,WY,379-8248,Female,62,No,No,No,0,No,Month-to-Month,Direct Debit,51,581,Price,Price too high
4044-NTXM,Yes,9,47,122.1,0,0,No,no,0,2,27,Yes,0,CT,370-5527,Female,29,Yes,No,No,0,Yes,Month-to-Month,Credit Card,50,467,Price,Price too high
6425-HFFL,Yes,17,34,103.9,0,0,No,no,0,4,7,Yes,0,HI,393-8736,Male,35,No,No,No,0,No,Month-to-Month,Direct Debit,32,549,Price,Price too high
3823-OYMR,Yes,9,32,64,0,0,No,no,0,0,5,Yes,0,WV,418-9036,Male,69,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,60,545,Competitor,Competitor had better devices
1347-WYMD,Yes,9,16,37.8,9.025,34.74625,Yes,no,11.6,4,8,No,13,NJ,406-1247,Male,67,No,Yes,No,0,No,Month-to-Month,Direct Debit,45,426,Competitor,Competitor had better devices
0619-DRLS,Yes,1,2,4,0,0,No,no,0,4,3,Yes,0,MO,404-4611,Male,80,No,Yes,No,0,No,Month-to-Month,Direct Debit,34,34,Price,Price too high
1505-RGNO,Yes,3,6,12.9,7.22,10.469,Yes,no,5.2,5,6,Yes,0,NV,350-9228,Female,72,No,Yes,No,0,No,Month-to-Month,Direct Debit,52,134,Dissatisfaction,Product dissatisfaction
6752-VVVP,Yes,12,61,140.8,7.22,18.2305,Yes,no,4.6,0,1,Yes,0,UT,407-5774,Female,40,No,No,No,0,Yes,Month-to-Month,Direct Debit,41,476,Competitor,Competitor had better devices
7760-PAHH,Yes,4,21,51.1,0,0,No,yes,0,2,4,Yes,0,KY,368-7555,Female,66,No,Yes,No,0,No,Month-to-Month,Direct Debit,51,216,Competitor,Competitor had better devices
4368-IOMO,Yes,5,38,82.4,0,0,No,no,20.8,3,5,Yes,0,DC,337-1506,Female,55,No,No,No,0,No,Month-to-Month,Direct Debit,27,149,Dissatisfaction,Network reliability
3425-HLPW,Yes,3,4,11.6,0,0,No,no,0,1,12,Yes,0,NC,366-7069,Female,31,No,No,No,0,No,Month-to-Month,Direct Debit,29,84,Other,Don't know
2463-VEZT,Yes,34,111,274.3,0,0,No,no,3.2,0,5,No,54,ID,354-7025,Male,76,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,64,2195,Other,Don't know
4126-AUXC,Yes,2,7,15.2,0,0,No,no,0,3,3,Yes,0,AK,330-5462,Male,77,No,Yes,No,0,No,Month-to-Month,Credit Card,16,30,Other,Don't know
6231-YBKI,Yes,1,5,11,0,0,No,no,0,1,18,Yes,0,MS,389-6790,Male,23,Yes,No,No,0,No,Month-to-Month,Credit Card,27,27,Other,Don't know
4261-MXMC,Yes,1,2,4,0,0,No,no,137.9,2,3,Yes,0,NY,353-1941,Male,35,No,No,No,0,No,Month-to-Month,Paper Check,26,26,Dissatisfaction,Poor expertise of phone support
3494-DYGO,Yes,8,56,116.2,0,0,No,no,84.4,3,5,Yes,0,AZ,328-1522,Male,70,No,Yes,No,0,No,Month-to-Month,Credit Card,45,377,Competitor,Competitor had better devices
1871-TBWX,Yes,6,17,52.5,0,0,No,no,0,2,0,No,0,NJ,408-4529,Male,51,No,No,No,0,No,Month-to-Month,Direct Debit,7,43,Attitude,Attitude of support person
5330-DBKT,Yes,2,3,9.1,0,0,No,no,0,5,9,Yes,0,SC,372-4835,Female,61,No,No,No,0,No,Month-to-Month,Direct Debit,40,73,Competitor,Competitor offered more data
4155-NFJO,Yes,1,6,13,0,0,No,no,8.9,1,17,No,35,VT,334-6605,Female,29,Yes,No,No,0,No,Month-to-Month,Direct Debit,54,54,Competitor,Competitor made better offer
3855-UUZN,Yes,45,106,224,0,0,No,no,3.8,5,6,Yes,0,OH,328-2110,Male,78,No,Yes,No,0,No,Month-to-Month,Direct Debit,19,853,Competitor,Competitor had better devices
8238-JOYM,Yes,70,325,836.5,0,0,No,no,0,0,13,Yes,0,DE,332-6181,Male,29,Yes,No,No,0,Yes,Two Year,Direct Debit,71,4921,Competitor,Competitor had better devices
6291-RVVM,Yes,1,2,4,0,0,No,no,9.2,1,14,Yes,0,KY,330-5255,Male,55,No,No,No,0,No,Month-to-Month,Direct Debit,46,46,Competitor,Competitor offered higher download speeds
5066-VNJW,Yes,62,253,738.3,0,0,No,no,0,4,3,Yes,0,VT,394-7447,Male,74,No,Yes,No,0,Yes,One Year,Direct Debit,56,3426,Competitor,Competitor had better devices
7806-BBUB,Yes,1,6,15,0,0,No,no,0,1,4,Yes,0,MN,344-7470,Male,44,No,No,No,0,No,Month-to-Month,Direct Debit,58,58,Competitor,Competitor offered higher download speeds
4632-UWHX,Yes,33,51,230.7,0,0,No,yes,0,0,4,Yes,0,NY,345-9140,Female,73,No,Yes,No,0,No,Month-to-Month,Direct Debit,38,1256,Competitor,Competitor offered more data
1350-VGWO,Yes,34,215,444.6,8.57375,33.0089375,Yes,no,11,4,8,No,56,NV,379-8805,Female,30,No,No,No,0,No,Month-to-Month,Credit Card,37,1252,Competitor,Competitor offered more data
4589-QBTU,Yes,35,152,345.2,0,0,No,no,0,5,7,Yes,0,IL,348-2150,Female,59,No,No,No,0,No,Month-to-Month,Credit Card,27,935,Competitor,Competitor offered more data
0663-LWLM,Yes,5,16,40.5,6.859,9.94555,Yes,no,3.3,2,12,Yes,0,MS,417-9128,Female,69,No,Yes,No,0,No,Month-to-Month,Direct Debit,55,247,Competitor,Competitor made better offer
0171-ZEZL,Yes,7,17,34.7,6.859,17.318975,Yes,no,8.7,0,3,Yes,0,MI,387-9137,Female,45,No,No,No,0,Yes,Month-to-Month,Direct Debit,50,344,Competitor,Competitor made better offer
3961-CXXF,Yes,25,103,250.9,0,0,No,no,0,3,5,Yes,0,TN,372-3987,Male,80,No,Yes,No,0,No,Month-to-Month,Direct Debit,42,1046,Competitor,Competitor had better devices
4388-KBKF,Yes,18,88,268.5,0,0,No,no,11.9,4,10,Yes,0,OR,405-9217,Female,32,No,No,No,0,No,Month-to-Month,Direct Debit,35,635,Competitor,Competitor offered higher download speeds
5031-CUMQ,Yes,2,2,6.9,0,0,No,no,0,3,13,Yes,0,NY,340-9200,Female,28,Yes,No,No,0,No,Month-to-Month,Direct Debit,38,66,Competitor,Competitor had better devices
9141-DZMH,Yes,32,58,161,0,0,No,no,3.8,2,7,No,59,MO,339-9026,Male,38,No,No,No,0,No,Month-to-Month,Credit Card,65,2096,Competitor,Competitor made better offer
6200-GDMN,Yes,17,130,241.5,0,0,No,no,0,0,4,Yes,0,OH,342-6316,Male,57,No,No,No,0,Yes,Month-to-Month,Direct Debit,31,534,Competitor,Competitor had better devices
8726-LCML,Yes,13,76,194.7,0,0,No,no,0,2,7,Yes,0,AL,336-5920,Male,27,Yes,No,No,0,No,One Year,Credit Card,33,429,Competitor,Competitor had better devices
5611-FQLF,Yes,8,41,122.2,0,0,No,no,131,2,7,Yes,0,AL,338-7683,Male,80,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,56,457,Attitude,Attitude of support person
8026-UNPP,Yes,25,89,222.5,0,0,No,no,133.6,1,5,Yes,0,KS,369-9465,Male,60,No,No,No,0,No,Month-to-Month,Direct Debit,29,707,Competitor,Competitor offered higher download speeds
9403-UEGH,Yes,3,6,18.6,0,0,No,no,0,2,1,Yes,0,MN,337-3769,Female,72,No,Yes,No,0,No,Month-to-Month,Paper Check,57,177,Attitude,Attitude of support person
5581-BEMN,Yes,8,30,79.3,0,0,No,no,0,4,2,Yes,0,IN,384-3101,Female,68,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,55,438,Competitor,Competitor had better devices
9961-JNUE,Yes,38,123,341.3,0,0,No,no,5.1,4,3,No,20,RI,333-9826,Male,47,No,No,No,0,No,Month-to-Month,Direct Debit,46,1736,Competitor,Competitor offered more data
0034-TMPR,Yes,14,18,56,0,0,No,no,4.9,3,6,Yes,0,CT,411-8549,Male,71,No,Yes,No,0,No,Month-to-Month,Credit Card,39,549,Competitor,Competitor offered more data
5245-JWLC,Yes,34,115,303,0,0,No,no,0,5,2,Yes,0,KS,371-6990,Male,40,No,No,No,0,No,Month-to-Month,Direct Debit,35,1174,Other,Don't know
9095-FZBA,Yes,1,4,11,0,0,No,no,17.4,1,0,No,0,OK,381-4565,Female,48,No,No,No,0,No,Month-to-Month,Paper Check,8,8,Competitor,Competitor made better offer
2490-MRXZ,Yes,12,31,72.4,0,0,No,no,0,2,3,Yes,0,MN,357-9832,Male,82,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,26,318,Competitor,Competitor had better devices
0525-VIVB,Yes,5,10,26.7,0,0,No,no,0,3,1,Yes,0,NH,353-4296,Female,53,No,No,No,0,Yes,Month-to-Month,Direct Debit,14,77,Competitor,Competitor offered higher download speeds
8856-XDIV,Yes,38,286,496.3,0,0,No,no,0,3,5,Yes,0,AK,362-8331,Male,62,No,No,No,0,No,Month-to-Month,Direct Debit,39,1482,Competitor,Competitor offered more data
2233-JFVD,Yes,5,32,61.9,8.1450625,31.35849063,Yes,no,7.8,1,21,No,6,KS,383-1431,Female,26,Yes,No,No,0,No,Month-to-Month,Direct Debit,40,207,Competitor,Competitor made better offer
2695-LGED,Yes,10,111,147.4,0,0,No,no,0,1,5,Yes,0,WV,332-2258,Female,43,No,No,No,0,No,Month-to-Month,Paper Check,34,335,Competitor,Competitor had better devices
4769-NONM,Yes,2,7,14.5,6.51605,9.4482725,Yes,no,4.7,2,12,Yes,0,GA,375-8304,Male,48,No,No,No,0,No,Month-to-Month,Direct Debit,34,71,Competitor,Competitor had better devices
8751-SWYJ,Yes,21,48,107.2,6.51605,16.45302625,Yes,no,8.2,0,17,Yes,0,NM,340-5580,Male,23,Yes,No,No,0,No,Month-to-Month,Direct Debit,51,1102,Competitor,Competitor offered higher download speeds
5645-IHNU,Yes,24,45,120.5,0,0,No,no,0,0,1,Yes,0,NY,349-4762,Female,62,No,No,No,0,No,Month-to-Month,Direct Debit,48,1159,Competitor,Competitor offered higher download speeds
2978-AOXZ,Yes,49,391,686,0,0,No,no,14.1,1,7,Yes,0,PA,396-6775,Male,58,No,No,No,0,No,Month-to-Month,Direct Debit,38,1874,Competitor,Competitor offered higher download speeds
3343-ULTF,Yes,2,9,18.7,0,0,No,no,0,2,12,Yes,0,MN,379-7779,Female,45,No,No,No,0,No,Month-to-Month,Direct Debit,43,90,Competitor,Competitor had better devices
5922-OCEG,Yes,2,7,14.9,0,0,No,no,2.9,1,4,No,13,PA,408-8650,Female,45,No,No,No,0,No,Month-to-Month,Credit Card,25,46,Competitor,Competitor had better devices
3639-LUCC,Yes,7,24,58.2,0,0,No,no,0,5,6,Yes,0,NY,407-9244,Male,31,No,No,No,0,Yes,Month-to-Month,Direct Debit,53,385,Competitor,Competitor had better devices
4278-FLRA,Yes,40,218,474.5,0,0,No,no,0,0,30,Yes,0,NY,344-7197,Female,25,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,70,2757,Competitor,Competitor made better offer
3161-IDYE,Yes,2,9,23.3,0,0,No,yes,0,0,5,Yes,0,UT,406-4604,Male,49,No,No,No,0,No,Month-to-Month,Direct Debit,51,108,Competitor,Competitor made better offer
3178-POPI,Yes,13,23,50.6,0,0,No,no,95.2,3,4,Yes,0,MT,360-1852,Female,78,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,39,488,Competitor,Competitor had better devices
1933-RXVO,Yes,12,38,116.8,0,0,No,no,0,5,9,Yes,0,NJ,421-7270,Female,66,No,Yes,No,0,No,Month-to-Month,Direct Debit,33,391,Attitude,Attitude of support person
6029-PZHP,Yes,16,55,161.5,0,0,No,no,0,2,4,Yes,0,IN,337-4101,Male,79,No,Yes,No,0,Yes,Month-to-Month,Credit Card,59,946,Competitor,Competitor offered more data
1039-GDDV,Yes,24,124,337.4,0,0,No,no,4.8,1,2,No,77,KY,344-4691,Male,61,No,No,No,0,No,One Year,Direct Debit,54,1296,Competitor,Competitor made better offer
3285-BECI,Yes,3,8,18,0,0,No,no,6.9,1,17,Yes,0,NJ,332-5084,Male,23,Yes,No,No,0,Yes,Month-to-Month,Paper Check,22,67,Competitor,Competitor had better devices
2473-PMJM,Yes,4,26,61.5,0,0,No,no,0,0,9,Yes,0,MO,362-1146,Female,57,No,No,No,0,Yes,Month-to-Month,Direct Debit,63,257,Competitor,Competitor had better devices
6773-GWCW,Yes,36,200,503.5,0,0,No,no,8.3,5,7,Yes,0,IA,387-6716,Female,66,No,Yes,No,0,Yes,Month-to-Month,Credit Card,44,1572,Competitor,Competitor offered higher download speeds
4790-WGIY,Yes,20,109,259,0,0,No,no,0,5,12,Yes,0,NE,362-5111,Female,27,Yes,No,No,0,No,One Year,Credit Card,25,506,Competitor,Competitor offered higher download speeds
4875-FXIJ,Yes,41,236,567.8,0,0,No,no,0,5,5,Yes,0,MT,400-1636,Male,69,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,56,2288,Attitude,Attitude of support person
0450-ZWGZ,Yes,7,48,116.7,0,0,No,no,0,5,36,No,6,VT,389-2747,Male,23,Yes,No,No,0,Yes,Month-to-Month,Paper Check,30,218,Competitor,Competitor offered more data
8418-BOIJ,Yes,15,75,174.5,7.737809375,29.79056609,Yes,no,7.4,5,8,Yes,0,AL,333-3447,Female,55,No,No,No,0,No,Month-to-Month,Direct Debit,26,375,Competitor,Competitor offered more data
9376-TYQS,Yes,11,36,76.3,0,0,No,no,0,4,9,Yes,0,WV,341-3044,Female,70,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,49,539,Competitor,Competitor offered more data
2517-GTQL,Yes,1,4,10,6.1902475,8.975858875,Yes,no,1.8,4,5,Yes,0,NH,353-6300,Male,41,No,No,No,0,No,Month-to-Month,Direct Debit,19,19,Other,Don't know
8463-PKKE,Yes,2,4,8.3,6.1902475,15.63037494,Yes,no,3.9,0,5,Yes,0,NY,352-6833,Female,31,No,No,No,0,No,Month-to-Month,Direct Debit,54,111,Competitor,Competitor made better offer
8858-SSOV,Yes,12,36,96.3,0,0,No,yes,0,1,3,Yes,0,MD,420-2000,Male,58,No,No,No,0,Yes,Month-to-Month,Paper Check,34,414,Competitor,Competitor had better devices
3737-SGBB,Yes,3,10,19.5,0,0,No,no,17.8,5,2,Yes,0,KS,347-7773,Female,71,No,Yes,No,0,No,Month-to-Month,Direct Debit,50,140,Attitude,Attitude of service provider
0074-DECN,Yes,1,2,7,0,0,No,yes,0,1,2,No,43,MN,354-2189,Male,44,No,No,No,0,No,Month-to-Month,Paper Check,12,12,Attitude,Attitude of service provider
0328-TCIE,Yes,12,46,140.7,0,0,No,no,6.8,5,2,Yes,0,OR,334-1311,Female,55,No,No,No,0,No,Month-to-Month,Direct Debit,33,381,Attitude,Attitude of support person
